ano,parlamentar,entidade_beneficiada,municipio,cnpj,orgao,objeto,valor
2019,MARCOS DAMASIO,PREFEITURA,SANTA ISABEL,56.900.848/0001-21,SAÚDE,CUSTEIO,200000
2019,MARCOS DAMASIO,PREFEITURA,FERRAZ DE VASCONCELOS,46.523.197/0001-44,SAÚDE,CUSTEIO,200000
2019,MARCOS DAMASIO,PREFEITURA,LENÇOIS PAULISTA,46.200.846/0001-76,SAÚDE,CUSTEIO,200000
2019,MARCOS DAMASIO,PREFEITURA,POÁ,55.021.455/0001-85,SAÚDE,CUSTEIO,200000
2019,MARCOS DAMASIO,PREFEITURA,SANTOS,58.200.015/0001-83,SAÚDE,CUSTEIO,353000
2019,MARCOS DAMASIO,PREFEITURA,SÃO JOSÉ RIO PRETO,46.588.950/0001-80,SAÚDE,CUSTEIO,100970
2019,MARCOS DAMASIO,PREFEITURA,ARAÇATUBA,45.511.847/0001-79,SAÚDE,CUSTEIO,300000
2019,MARCOS MARTINS,INSTITUTO DO CÂNCER ARNALDO VIEIRA DE CARVALHO,SÃO PAULO,60.945.854/0001-72,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,200000
2019,MARCOS MARTINS,HOSPITAL ESPIRITA DE MARÍLIA,MARÍLIA,52.050.010/000135,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2019,MARCOS MARTINS,GRUPO EM DEFESA DA CRIANÇA COM CÂNCER – GRENDACC,JUNDIAÍ,00.797.397/0001-94,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,200000
2019,MARCOS MARTINS,SANTA CASA DE AVARÉ,AVARÉ,44.584.019/0001-06,SAÚDE,CUSTEIO,200000
2019,MARCOS MARTINS,PREFEITURA DE BAURU,BAURU,46.337.410/0001-80,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,200000
2019,MARCOS MARTINS,PREFEITURA DE AVANHANDAVA,AVANHANDAVA,45.665.890/0001-99,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2019,MARCOS MARTINS,PREFEITURA DE OSASCO,OSASCO,46.523.171/0001-04,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,435000
2019,MARCOS MARTINS,PREFEITURA DE FRANCO DA ROCHA,FRANCO DA ROCHA,46.523.080/0001-60,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,350000
2019,MARCOS MARTINS,SANTA CASA DE FARTURA,FARTURA,47.795.448/0001-02,SAÚDE,CUSTEIO,200000
2019,MARCOS MARTINS,SANTA CASA DE MISERICÓDIA DE SÃO PAULO,SÃO PAULO,62.779.145/0006-02,SAÚDE,CUSTEIO,200000
2019,MARCOS MARTINS,PREFEITURA DE ITAPEVI,ITAPEVI,46.523.031/0001-28,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,268970
2019,MARCOS ZERBINI,PREFEITURA DE SÃO CARLOS,SÃO CARLOS,45.358.249/0001-01,SAÚDE,CUSTEIO,115000
2019,MARCOS ZERBINI,PREFEITURA DE NOVAIS,NOVAIS,65.711.699/0001-43,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS DE SAÚDE,150000
2019,MARCOS ZERBINI,SANTA CASA DE ITAJOBI,ITAJOBI,49.622.327/0001-94,SAÚDE,CUSTEIO,200000
2019,MARCOS ZERBINI,SANTA CASA DE TUPÃ,TUPÃ,72.547.623/0001-90,SAÚDE,CUSTEIO,80350
2019,MARCOS ZERBINI,PREFEITURA DE NOVO HORIZONTE,NOVO HORIZONTE,45.152.139/0001-99,SAÚDE,CUSTEIO,130000
2019,MARCOS ZERBINI,PREFEITURA DE JABOTICABAL,JABOTICABAL,50.387.844/0001-05,SAÚDE,CUSTEIO,250000
2019,MARCOS ZERBINI,PREFEITURA DE SANTA LÚCIA,SANTA LÚCIA,45.282.704/0001-32,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,200000
2019,MARCOS ZERBINI,PREFEITURA DE MONTE ALTO,MONTE ALTO,51.816.247/0001-11,SAÚDE,CUSTEIO,200000
2019,MARCOS ZERBINI,PREFEITURA DE MATÃO,MATÃO,45.270.188/0001-26,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,200000
2019,MARCOS ZERBINI,PREFEITURA DE PIRASSUNUNGA,PIRASSUNUNGA,45.731.650/0001-45,SAÚDE,CUSTEIO,100000
2019,MARCOS ZERBINI,SANTA CASA DE NOVO HORIZONTE,NOVO HORIZONTE,53.174.827/0001-88,SAÚDE,CUSTEIO,484000
2019,MARCOS ZERBINI,PREFEITURA DE PRADÓPOLIS,PRADÓPOLIS,48.664.296/0001-71,SAÚDE,CUSTEIO,344620
2019,MARIA LUCIA AMARY,BANCO DE OLHOS DE SOROCABA,SOROCABA,50.795.566/0002-06,SAÚDE,SAÚDE/CUSTEIO,500000
2019,MARIA LUCIA AMARY,GRUPO DE PESQUISA E ASSISTÊNCIA AO CÂNCER INFANTIL – GPACI,SOROCABA,50.819.523/0001-32,SAÚDE,SAÚDE/CUSTEIO,500000
2019,MARIA LUCIA AMARY,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SOROCABA,SOROCABA,71.485.056/0001-21,SAÚDE,AQUISIÇÃO DE EQUIPAMENTO,700000
2019,MARIA LUCIA AMARY,ASSOCIAÇÃO DA SANTA CASA DE MISERICÓRDIA DE PILAR DO SUL,PILAR DO SUL,50.819.580/0001-11,SAÚDE,SAÚDE/CUSTEIO,183970
2019,MARIA LUCIA AMARY,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ITU - APAE,ITU,50.234.509/0001-77,SAÚDE,SAÚDE/CUSTEIO,200000
2019,MARIA LUCIA AMARY,ASSOCIAÇÃO DA SANTA CASA DE MISERICÓRDIA DE SALTO DE PIRAPORA,SALTO DE PIRAPORA,50.807.833/0001-37,SAÚDE,SAÚDE/CUSTEIO,170000
2019,MARIA LUCIA AMARY,SANTA CASA DE MISERICÓRDIA DE PIEDADE,PIEDADE,54.022.967/0001-01,SAÚDE,SAÚDE/CUSTEIO,200000
2019,MARTA COSTA,INSTITUTO BRASILEIRO DO CÂNCER DOUTOR ARNALDO VIEIRA DE CARVALHO,SÃO PAULO,60.945.854/0001-83,SAÚDE,CUSTEIO,260000
2019,MARTA COSTA,IRMANDADE SANTA CASA DE MISERICÓRDIA DE SÃO PAULO,SÃO PAULO,62.779.145/0001-90,SAÚDE,CUSTEIO,260000
2019,MARTA COSTA,INSTITUTO BRASILEIRO DE CONTROLE DO CÃNCER,SÃO PAULO,62.932.942/0001-65,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,260000
2019,MARTA COSTA,ASSOCIAÇÃO BENEFICENTE NOSSA SENHORA DO PARI,SÃO PAULO,05.245.390/0001-83,SAÚDE,CUSTEIO,200000
2019,MARTA COSTA,HOSPITAL INFANTIL MENINO JESUS,SÃO PAULO,46.392.148/0014-34,SAÚDE,CUSTEIO,130000
2019,MARTA COSTA,HOSPITAL PÉROLA BYINGTON,SÃO PAULO,46.374.500/0122-81,SAÚDE,CUSTEIO,163970
2019,MARTA COSTA,ASSOC. PAULISTA DE DESENVOLV. DA MEDICINA – HOSPITAL SÃO PAULO,SÃO PAULO,61.964.931/0001-12,SAÚDE,CUSTEIO,150000
2019,MARTA COSTA,IRMANDADE SANTA CASA DE MISERICÓRDIA DE ARARAQUARA,ARARAQUARA,43.964.931/0001-12,SAÚDE,CUSTEIO,150000
2019,MARTA COSTA,COMPLEXO HOSPITALAR PADRE BENTO DE GUARULHOS,GUARULHOS,46.374.500/0128-77,SAÚDE,CUSTEIO,150000
2019,MARTA COSTA,ASSIST. SOCIAL E CULTURAL DA ASSEMBL. DE DEUS “CASA EMANUEL” DE TUPÃ,TUPÃ,44.569.606/0001-18,SAÚDE,CUSTEIO,100000
2019,MARTA COSTA,IRMANDADE SANTA CASA DE MISERICÓRDIA DE SÃO JOSÉ DOS CAMPOS,SÃO JOSÉ DOS CAMPOS,45.186.053/0001-87,SAÚDE,CUSTEIO,150000
2019,MARTA COSTA,HOSPITAL SANTA MARCELINA,SÃO PAULO,60.742.616/0001-60,SAÚDE,AQUISIÇÃO DE EQUIPAMENTO,200000
2019,MARTA COSTA,ASSOCIAÇÃO SANTA CASA DE MISERICÓRDIA DE OURINHOS,OURINHOS,53.412.144/0001-11,SAÚDE,CUSTEIO,130000
2019,MARTA COSTA,HOSPITAL MUNICIPAL MARIA ROSA CARDOSO,RIBEIRÃO BRANCO,46.634.366/0001-13,SAÚDE,CUSTEIO,150000
2019,MILTON LEITE FILHO,BOS-BANCO DE OLHOS DE SOROCABA,SOROCABA,50.795.566/0001-25,SAÚDE,CUSTEIO,250000
2019,MILTON LEITE FILHO,PREFEITURA MUNICIPAL,GABRIEL MONTEIRO,44.431.161/0001-05,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,100000
2019,MILTON LEITE FILHO,HOSPITAL AMPARO MATERNAL,SÃO PAULO,60.922.168/0043-34,SAÚDE,CUSTEIO,100000
2019,MILTON LEITE FILHO,REDE DE COMBATE AO CÂNCER DE RANCHARIA,RANCHARIA,55.688.816/0001-41,SAÚDE,CUSTEIO,100000
2019,MILTON LEITE FILHO,INCOR - INSTITUIÇÃO DO CORAÇÃO DE SÃO PAULO,SÃO PAULO,50.644.053/0001-13,SAÚDE,CUSTEIO,200000
2019,MILTON LEITE FILHO,HOSPITAL DE AMOR DE BARRETOS,BARRETOS,49.150.352/0001-12,SAÚDE,CUSTEIO,200000
2019,MILTON LEITE FILHO,PREFEITURA MUNICIPAL,SÃO SIMÃO,02.056.778/0001-48,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,100000
2019,MILTON LEITE FILHO,PREFEITURA MUNICIPAL,MONTE AZUL PAULISTA,52.942.380/0001-87,SAÚDE,CUSTEIO,100000
2019,MILTON LEITE FILHO,ASSOCIAÇÃO BENEFICENTE SANTA CASA DE MISERICÓRDIA DE CAPÃO BONITO,CAPÃO BONITO,46.886.149/0001-10,SAÚDE,CUSTEIO,100000
2019,MILTON LEITE FILHO,PREFEITURA MUNICIPAL,LUIZ ANTONIO,45.368.016/0001-90,SAÚDE,CUSTEIO,100000
2019,MILTON LEITE FILHO,PREFEITURA MUNICIPAL,PILAR DO SUL,46.634.473/0001-41,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,100000
2019,MILTON LEITE FILHO,PREFEITURA MUNICPAL,IEPÊ,49.345.911/0001-40,SAÚDE,AQUISIÇÃO DE MICRO- ONIBUS ADAPTADO PARA TRANSPORTE DE PACIENTES,230000
2019,MILTON LEITE FILHO,PREFEITURA MUNICIPAL,ARAÇOIABA DA SERRA,46.634.069/0001-78,SAÚDE,CUSTEIO,100000
2019,MILTON LEITE FILHO,PREFEITURA MUNICPAL,BARRA DO TURVO,46.634.317/0001-80,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,100000
2019,MILTON LEITE FILHO,PREFEITURA MUNICIPAL,BOITUVA,46.634.499/0001-90,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,170000
2019,MILTON LEITE FILHO,PREFEITURA MUNICIPAL,RANCHARIA,44.935.278/0001-26,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,100000
2019,MILTON LEITE FILHO,PREFEITURA MUNICPAL,SANTO ANTONIO DE POSSE,45.331.196/0001-35,SAÚDE,CUSTEIO,100000
2019,MILTON LEITE FILHO,PREFEITURA MUNICIPAL,AGUDOS,46.137.444/0001-74,SAÚDE,CUSTEIO,100000
2019,MILTON LEITE FILHO,PREFEITURA MUNICIPAL,CAJATI,64.037.815/0001-28,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,100000
2019,MILTON VIEIRA,*,*,*,SAÚDE,*,2453970
2019,ORLANDO BOLCONE,ASSOCIAÇÃO DE REABILITAÇÃO DA CRIANÇA DEFCICIENTE,SÃO JOSÉ DO RIO PRETO,10.381.764/0001-28,SAÚDE,CUSTEIO,100000
2019,ORLANDO BOLCONE,RENASCER,SÃO JOSÉ DO RIO PRETO,71.744.007/0001-66,SAÚDE,CUSTEIO,100000
2019,ORLANDO BOLCONE,APAE,SÃO JOSÉ DO RIO PRETO,59.997.270/0001-61,SAÚDE,REFORMA E AMPLIAÇÃO,115000
2019,ORLANDO BOLCONE,LAR SÃO VICENTE DE PAULA,SÃO JOSÉ DO RIO PRETO,60.001.187/0001-70,SAÚDE,REFORMA E AMPLIAÇÃO,100000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,CEDRAL,45.093.663/0001-36,SAÚDE,VAN PARA TRASNPORTE DE PACIENTE,120000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,BADY BASSIT,45.093.267/0001-09,SAÚDE,VAN PARA TRASNPORTE DE PACIENTE,130000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,GUAPIAÇU,46.384.400/0010-30,SAÚDE,VAN PARA TRASNPORTE DE PACIENTE,120000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,PALESTINA,45.149.184/0001-94,SAÚDE,AQUISIÇÃO DE AMBULANCIA,120000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,SALES,46.613.196/0001-90,SAÚDE,VAN PARA TRASNPORTE DE PACIENTE,120000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,URUPES,45.159.381/0001-94,SAÚDE,VAN PARA TRASNPORTE DE PACIENTE,120000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,MATÃO,45.270.188/0001-26,SAÚDE,CUSTEIO,100000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,SEVERINIA,46.596.235/0001-99,SAÚDE,CUSTEIO,120000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,RIOLANDIA,45.162.864/0001-48,SAÚDE,VAN PARA TRANSPORTE DE PACIENTE,130000
2019,ORLANDO BOLCONE,APAE,BARRETOS,45.283.009/0001-95,SAÚDE,AQUISIÇÃO DE VEICULO,80000
2019,ORLANDO BOLCONE,CASA TRANSITORIA ANDRÉ LUIZ,BARRETOS,45.284.353/0001-07,SAÚDE,AQUISIÇÃO DE VEICULO,80000
2019,ORLANDO BOLCONE,SANTA CASA DE MISERICORDIA,IBIRÁ,48.321.038/0001-92,SAÚDE,AQUISIÇÃO DE EQUIPAMAENTOS,60000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,EMBAUBA,65.712.648/0001-36,SAÚDE,CUSTEIO,50000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,ITAJOBI,45.126.851/0001-13,SAÚDE,CUSTEIO,50000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,MIRASSOLANDIA,45.144.748/0001-04,SAÚDE,CUSTEIO,70000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,NOVA ALIANÇA,45.094.232/0001-94,SAÚDE,CUSTEIO,60000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,TANABI,45.157.104/0001-42,SAÚDE,CUSTEIO,70000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,CATIGUA,45.124.344/0001-40,SAÚDE,CUSTEIO,50000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,INDIAPORÃ,46.947.396/0001-80,SAÚDE,CUSTEIO,60000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,ONDA VERDE,45.148.699/0001-70,SAÚDE,CUSTEIO,50000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,IPIGUÁ,01.528.506/0001-30,SAÚDE,CUSTEIO,50000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL,JACI,45.142.684/0001-02,SAÚDE,CUSTEIO,50000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL (UBS),NOVA GRANADA,45.147.733/0001-91,SAÚDE,CUSTEIO,60000
2019,ORLANDO BOLCONE,SANTA CASA DE MISERICORDIA,NOVA GRANADA,53.150.298/0001-82,SAÚDE,CUSTEIO,80000
2019,ORLANDO BOLCONE,PREFEITURA MUNICIPAL (UBS),JOSÉ BONIFÁCIO,45.141.132/0001-71,SAÚDE,CUSTEIO,38970
2019,PAULO CORREA JR.,ASSOCIAÇÃO SANTA CASA DE MISERICÓRDIA DE OURINHOS,OURINHOS,53.412.144/0001-11,SAÚDE,DESPESAS DE CUSTEIO,1000000
2019,PAULO CORREA JR.,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTOS,SANTOS,58.198.524/0001-19,SAÚDE,DESPESAS DE CUSTEIO,453970
2019,PAULO CORREA JR.,FUNDAÇÃO DO ABC,SANTO ANDRÉ,57.571.275/0001-00,SAÚDE,CUSTEIO DO AME DE PRAIA GRANDE,500000
2019,PAULO CORREA JR.,FUNDAÇÃO DO ABC,SANTO ANDRÉ,57.571.275/0001-00,SAÚDE,CUSTEIO DO HOSPITAL ESTADUAL MARIO COVAS,500000
2019,PEDRO KAKA,HOSPITAL GERAL DE SÃO MATEUS,SÃO PAULO-SP,46.374.500/0110-48,SAÚDE,MÁQUINAS E EQUIPAMENTOS MÉDICO HOSPITALARES,500000
2019,PEDRO KAKA,HOSPITAL ESTADUAL DE SAPOPEMBA,SÃO PAULO-SP,46.374.500/0151-16,SAÚDE,MÁQUINAS E EQUIPAMENTOS MÉDICO HOSPITALARES,500000
2019,PEDRO KAKA,APAE ITAQUAQUECETUBA,ITAQUAQUECETUBA-SP,01.252.605/0001-32,SAÚDE,OBRAS/REFORMA E AMPLIAÇÃO,50000
2019,PEDRO KAKA,HOSPITAL SANTA MARCELINA,SÃO PAULO-SP,60.742.616/0001-60,SAÚDE,MÁQUINAS E EQUIPAMENTOS MÉDICO HOSPITALARES,200000
2019,PEDRO KAKA,HOSPITAL MUNICIPAL DOUTOR ARTHUR RIBEIRO DE SABOYA,SÃO PAULO-SP,46.392.148/0013-53,SAÚDE,MÁQUINAS E EQUIPAMENTOS MÉDICO HOSPITALARES,200000
2019,PEDRO KAKA,PRONTO ATENDIMENTO MUNICIPAL SÃO MATEUS II/FUNDAÇÃO DO ABC,SÃO PAULO-SP,57.571.275/0023-08,SAÚDE,MÁQUINAS E EQUIPAMENTOS MÉDICO HOSPITALARES,130000
2019,PEDRO KAKA,HOSPITAL GERAL DO MANDAQUI,SÃO PAULO-SP,46.374.500/0088-45,SAÚDE,MÁQUINAS E EQUIPAMENTOS MÉDICO HOSPITALARES,200000
2019,PEDRO KAKA,HOSPITAL MUNICIPAL SÃO LUIZ GONZAGA,SÃO PAULO-SP,46.392.148/0056-93,SAÚDE,MÁQUINAS E EQUIPAMENTOS MÉDICO HOSPITALARES,100000
2019,PEDRO KAKA,HOSPITAL MUNICIPAL PLANALTO WALDOMIRO DE PAULA,SÃO PAULO-SP,43.392.148/0027-59,SAÚDE,MÁQUINAS E EQUIPAMENTOS MÉDICO HOSPITALARES,173970
2019,PEDRO KAKA,HOSPITAL MUNICIPAL CIDADE TIRADENTES,SÃO PAULO-SP,46.392.148/0041-07,SAÚDE,MÁQUINAS E EQUIPAMENTOS MÉDICO HOSPITALARES,200000
2019,PEDRO KAKA,HOSPITAL GERAL JESUS TEIXEIRA DA COSTA,SÃO PAULO-SP,46.374.500/0109-04,SAÚDE,MÁQUINAS E EQUIPAMENTOS MÉDICO HOSPITALARES,200000
2019,PEDRO TOBIAS,HOSPITAL DAS CLÍNICAS DA FACULDADE DE MEDICINA DE BAURU,BAURU,63.025.530/0082-70,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,1000000
2019,PEDRO TOBIAS,FAMESP,BAURU,46.230.439/0011-83,SAÚDE,MATERNIDADE SANTA ISABEL - CUSTEIO,500000
2019,PEDRO TOBIAS,FAMESP,BAURU,46.230.439/0011-83,SAÚDE,MATERNIDADE SANTA ISABEL – AQUISIÇÃO DE EQUIPAMENTOS,500000
2019,PEDRO TOBIAS,FUNDAÇÃO DOUTOR AMARAL CARVALHO,JAÚ,50.753.755/0001-35,SAÚDE,CUSTEIO,100000
2019,PEDRO TOBIAS,PREFEITURA,AREALVA,46.137.428/0001-81,SAÚDE,CONSTRUÇÃO DE UNIDADES,253970
2019,PEDRO TOBIAS,IRMANDADE DE MISERICÓRDIA DO JAHU,JAÚ,50.753.631/0001-50,SAÚDE,CUSTEIO,100000
2019,PROF. AURIEL,APAE,APARECIDA,48.398.614/0001-08,SAÚDE,AQUISIÇÃO DE VEÍCULO ADAPTADO PARA TRANSPORTE DE PACIENTE,150000
2019,PROF. AURIEL,ACD,SÃO PAULO,60.979.457/0001-11,SAÚDE,CUSTEIO,100000
2019,PROF. AURIEL,PREFEITURA,IBIÚNA,46.634.531/0001-37,SAÚDE,CUSTEIO,500000
2019,PROF. AURIEL,PREFEITURA,CAIEIRAS,46.523.064/0001-78,SAÚDE,CUSTEIO,500000
2019,PROF. AURIEL,PREFEITURA,COTIA,46.523.049/0001-20,SAÚDE,CUSTEIO,500000
2019,PROF. AURIEL,PREFEITURA,COTIA,46.523.049/0001-20,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,500000
2019,PROF. AURIEL,PREFEITURA,FRANCO DA ROCHA,46.523.080/0001-60,SAÚDE,CUSTEIO,203970
2019,RAFAEL SILVA,HOSPITAL DE MISERICÓRDIA,ALTINÓPOLIS,56.889.595/0001-32,SAÚDE,AQUISIÇÃO EQUIPAMENTOS,100000
2019,RAFAEL SILVA,SANTA CASA,BATATAIS,44.945.962/0001-99,SAÚDE,AQUISIÇÃO EQUIPAMENTOS,150000
2019,RAFAEL SILVA,CASA DE CARIDADE SÃO VICENTE DE PAULO,CAJURU,45.968.716/0001-15,SAÚDE,INVESTIMENTO,100000
2019,RAFAEL SILVA,HOSPITAL JOSÉ VENÂNCIO,COLINA,47.266.838/0001-95,SAÚDE,AQUISIÇÃO EQUIPAMENTOS,100000
2019,RAFAEL SILVA,SANTA CASA,DESCALVADO,47.544.663/0001-30,SAÚDE,OBRAS,100000
2019,RAFAEL SILVA,DAREVI (DESCALVADO AJUDANDO NA RECUPERAÇÃO DE VIDAS),DESCALVADO,02.806.458/0001-68,SAÚDE,OBRAS,30000
2019,RAFAEL SILVA,IRMANDADE DE MISERICÓRDIA – HOSPITAL E MATERNIDADE SANTA ISABEL,JABOTICABAL,56.896.368/0001-34,SAÚDE,CUSTEIO,150000
2019,RAFAEL SILVA,SANTA CASA,MONTE ALTO,52.852.100/0001-40,SAÚDE,AQUISIÇÃO EQUIPAMENTOS,100000
2019,RAFAEL SILVA,PREFEITURA,MORRO AGUDO,45.345.899/0001-12,SAÚDE,CUSTEIO,100000
2019,RAFAEL SILVA,PREFEITURA,PITANGUEIRAS,45.370.707/0001-28,SAÚDE,AQUISIÇÃO DE 01 AMBULÃNCIA,150000
2019,RAFAEL SILVA,SANTA CASA,PONTAL,55.110.753/0001-41,SAÚDE,CUSTEIO,100000
2019,RAFAEL SILVA,UNIDADE DE RETAGUARDA HOSPITALAR FRANCISCO DE ASSIS,RIBEIRÃO PRETO,05.616.268/0001-76,SAÚDE,CUSTEIO,100000
2019,RAFAEL SILVA,FUNDAÇÃO SOBECCAN,RIBEIRÃO PRETO,02.681.523/0001-76,SAÚDE,CUSTEIO,100000
2019,RAFAEL SILVA,AMA – ASSOCIAÇÃO DE AMIGOS DO AUTISTA,RIBEIRÃO PRETO,57.715.989/0001-37,SAÚDE,AQUISIÇÃO VEÍCULO,100000
2019,RAFAEL SILVA,APAE,RIBEIRÃO PRETO,56.015.894/0001-48,SAÚDE,CUSTEIO,50000
2019,RAFAEL SILVA,APAE,RIBEIRÃO PRETO,56.015.894/0001-48,SAÚDE,AQUISIÇÃO EQUIPAMENTOS,50000
2019,RAFAEL SILVA,CANTINHO DO CÉU,RIBEIRÃO PRETO,51.820.785/0001-80,SAÚDE,CUSTEIO,100000
2019,RAFAEL SILVA,SANATÓRIO ESPÍRITA SÃO VICENTE DE PAULO,RIBEIRÃO PRETO,55.991.954/0001-03,SAÚDE,AQUISIÇÃO DE VEÍCULO,73970
2019,RAFAEL SILVA,SANTA CASA,SANTA ROSA DE VITERBO,56.959.117/0001-51,SAÚDE,CUSTEIO,100000
2019,RAFAEL SILVA,PREFEITURA,SERRANA,44.229.813/0001-23,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS DE FISIOTERAPIA,150000
2019,RAFAEL SILVA,PREFEITURA,SERRANA,44.229.813/0001-23,SAÚDE,AQUISIÇÃO DE ÔNIBUS,250000
2019,RAFAEL SILVA,HOSPITAL DE OLHOS,TAQUARITINGA,01.421.219/0001-27,SAÚDE,CUSTEIO,50000
2019,RAFAEL SILVA,CASA DE RECUPERAÇÃO JESUS FONTE DE ÁGUA VIVA,TAQUARITINGA,06.134.192/0001-05,SAÚDE,INVESTIMENTO,50000
2019,RAFAEL SILVA,HOSPITAL E MATERNIDADE SÃO VICENTE DE PAULO,VIRADOURO,72.938.079/0001-07,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,60000
2019,RAFAEL SILVA,HOSPITAL E MATERNIDADE SÃO VICENTE DE PAULO,VIRADOURO,72.938.079/0001-07,SAÚDE,CUSTEIO,40000
2019,RAMALHO DA CONSTRUCAO,FUNDO MUNICIPAL DE SAÚDE,MACAUBAL,13.790.889/0001-08,SAÚDE,AMPLIAÇÃO OU REFORMA- UBS,200000
2019,RAMALHO DA CONSTRUCAO,FUNDO MUNICIPAL DE SAÚDE,MACAUBAL,13.790.889/0001-08,SAÚDE,EQUIPAMENTOS OU MOBILIÁRIOS - UBS,200000
2019,RAMALHO DA CONSTRUCAO,FUNDO MUNICIPAL DE SAÚDE,MACAUBAL,13.790.889/0001-08,SAÚDE,CUSTEIO - UBS,100000
2019,RAMALHO DA CONSTRUCAO,SANTA CASA DE MISERICÓRDIA,DIADEMA,59.168.948/0001-01,SAÚDE,AMPLIAÇÃO OU REFORMA,200000
2019,RAMALHO DA CONSTRUCAO,SANTA CASA DE MISERICÓRDIA,DIADEMA,59.168.948/0001-01,SAÚDE,EQUIPAMENTOS OU MOBILIÁRIOS,200000
2019,RAMALHO DA CONSTRUCAO,SANTA CASA DE MISERICÓRDIA,DIADEMA,59.168.948/0001-01,SAÚDE,CUSTEIO,100000
2019,RAMALHO DA CONSTRUCAO,PREFEITURA,PIRACAIA,45.279.627/0001-61,SAÚDE,AMPLIAÇÃO OU REFORMA,150000
2019,RAMALHO DA CONSTRUCAO,PREFEITURA,PIRACAIA,45.279.627/0001-61,SAÚDE,EQUIPAMENTOS OU MOBILIÁRIOS,150000
2019,RAMALHO DA CONSTRUCAO,PREFEITURA,PIRACAIA,45.279.627/0001-61,SAÚDE,AQUISIÇÃO DE VEÍCULO DE TRANSPORTE DE PACIENTE,153970
2019,RAMALHO DA CONSTRUCAO,PREFEITURA,MAIRIPORÃ,46.523.163/0001-50,SAÚDE,AMPLIAÇÃO OU REFORMA,200000
2019,RAMALHO DA CONSTRUCAO,PREFEITURA,MAIRIPORÃ,46.523.163/0001-50,SAÚDE,EQUIPAMENTOS OU MOBILIÁRIOS,200000
2019,RAMALHO DA CONSTRUCAO,PREFEITURA,MAIRIPORÃ,46.523.163/0001-50,SAÚDE,CUSTEIO,100000
2019,RAMALHO DA CONSTRUCAO,HOSPITAL REGIONAL DR. OSÍRIS FLORINDO COELHO,FERRAZ DE VASCONCELOS,46.374.500/0124-43,SAÚDE,AMPLIAÇÃO OU REFORMA,200000
2019,RAMALHO DA CONSTRUCAO,HOSPITAL REGIONAL DR. OSÍRIS FLORINDO COELHO,FERRAZ DE VASCONCELOS,46.374.500/0124-43,SAÚDE,EQUIPAMENTOS OU MOBILIÁRIOS,200000
