ano,parlamentar,entidade_beneficiada,municipio,cnpj,orgao,objeto,valor
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE GUARACI,GUARACI,46.596.318/0001-88,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,110000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE ITAPURA,ITAPURA,44.447.126/0001-84,SAÚDE,VEÍCULO,110000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE MAIRINQUE,MAIRINQUE,45.944.428/0001-20,SAÚDE,VEÍCULO PARA TRANSPORTE DE PACIENTES,120000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE MIRANTE DO PARANAPANEMA,MIRANTE DO PARANAPANEMA,44.937.365/0001-12,SAÚDE,CUSTEIO,110000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE NOVO HORIZONTE,NOVO HORIZONTE,45.152.139/0001-99,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE OUROESTE,OUROESTE,01.611.213/0001-12,SAÚDE,VEÍCULO,100000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE PALESTINA,PALESTINA,45.149.184/0001-94,SAÚDE,VEÍCULO,60000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE PARAIBUNA,PARAIBUNA,46.643.474/0001-52,SAÚDE,VEÍCULO,100000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE SANTA FÉ DO SUL,SANTA FÉ DO SUL,45.138.070/0001-49,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS E VEÍCULO CÃES E GATOS (FUNÇÃO GESTÃO AMBIENTAL),150000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE SANTA SALETE,SANTA SALETE,01.611.211/0001-23,SAÚDE,VEÍCULO,110000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE SÃO JOSÉ DO RIO PRETO,SÃO JOSÉ DO RIO PRETO,46.588.950/0001-80,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS E VEÍCULO CÃES E GATOS (FUNÇÃO GESTÃO AMBIENTAL),250000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE TAIAÇU,TAIAÇU,44.544.690/0001-15,SAÚDE,VEÍCULO,120000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE TANABI,TANABI,45.157.104/0001-42,SAÚDE,VEÍCULO,110000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE UCHOA,UCHÔA,45.111.952/0001-10,SAÚDE,CUSTEIO,110000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE VISTA ALEGRE DO ALTO,VISTA ALEGRE DO ALTO,52.854.775/0001-28,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2021,ITAMAR BORGES,PREFEITURA MUNICIPAL DE VITÓRIA BRASIL,VITÓRIA BRASIL,01.611.210/0001-89,SAÚDE,VEÍCULO,110000
2021,ITAMAR BORGES,SANTA CASA DE MISERICÓRDIA NOSSA SENHORA DAS DORES,GENERAL SALGADO,48.433.452/0001-93,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2021,ITAMAR BORGES,SANTA CASA DE MISERICORDIA SAO FRANCISCO,BURITAMA,44.435.451/0001-27,SAÚDE,CUSTEIO,100000
2021,ITAMAR BORGES,SOCIEDADE FILANTROPICA HOSPITAL JOSE VENANCIO,COLINA,47.266.838/0001-95,SAÚDE,CUSTEIO,105000
2021,JANAINA PASCHOAL,A P A E ASSOCIACAO PAIS E AMIGOS DOS EXCEP DE SOROCABA,SOROCABA,71.869.358/0001-01,SAÚDE,CUSTEIO,100000
2021,JANAINA PASCHOAL,ASSOCIACAO DE PAIS E AMIGOS DE EXCEPCIONAIS DE BURI,BURI,01.409.123/0001-43,SAÚDE,CUSTEIO,100000
2021,JANAINA PASCHOAL,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,CHAVANTES,08.036.486/0001-20,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,70000
2021,JANAINA PASCHOAL,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE LINS,LINS,44.530.533/0001-50,SAÚDE,CUSTEIO,80000
2021,JANAINA PASCHOAL,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE VARGEM GRANDE DO SUL- SP,VARGEM GRANDE DO SUL,46.720.587/0001-04,SAÚDE,OBRAS,150000
2021,JANAINA PASCHOAL,"ASSOCIACAO DE PREVENCAO, ATENDIMENTO ESPECIALIZADO E INCLUSAO DA PESSOA COM DEFICIENCIA DE RIBEIRAO",RIBEIRÃO PIRES,57.621.377/0001-85,SAÚDE,CUSTEIO,100000
2021,JANAINA PASCHOAL,ASSOCIACAO DO HOSPITAL E MATERNIDADE SAO JOSE DE BARRA BONITA,BARRA BONITA,44.745.024/0001-45,SAÚDE,CUSTEIO,100000
2021,JANAINA PASCHOAL,ASSOCIACAO ESPIRITA VICENTE DE PAULO,ESPÍRITO SANTO DO PINHAL,54.228.366/0002-22,SAÚDE,CUSTEIO,100000
2021,JANAINA PASCHOAL,CANTINHO DO CEU HOSPITAL DE RETAGUARDA,RIBEIRÃO PRETO,51.820.785/0001-80,SAÚDE,CUSTEIO,100000
2021,JANAINA PASCHOAL,CONGREGAÇÃO DAS FILHAS DE NOSSA SENHORA STELLA MARIS,GUARULHOS,49.052.533/0001-06,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2021,JANAINA PASCHOAL,GRUPO DE APOIO AO ADOLESCENTE E A CRIANCA COM C GRAACC,SÃO PAULO,67.185.694/0001-50,SAÚDE,CUSTEIO,100000
2021,JANAINA PASCHOAL,GRUPO EM DEFESA DA CRIANCA COM CANCER- GRENDACC,JUNDIAÍ,00.797.397/0001-94,SAÚDE,CUSTEIO,100000
2021,JANAINA PASCHOAL,HOSPITAL BENEFICENTE SAO JOSE DE HERCULANDIA,HERCULÂNDIA,72.551.799/0001-15,SAÚDE,CUSTEIO,100000
2021,JANAINA PASCHOAL,INSTITUTO DAS PEQUENAS MISSIONARIAS DE MARIA IMACULADA,CARAGUATATUBA,60.194.990/0011-40,SAÚDE,CUSTEIO,100000
2021,JANAINA PASCHOAL,INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,SÃO PAULO,60.945.854/0001-72,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,120000
2021,JANAINA PASCHOAL,PREFEITURA MUNICIPAL DE CONCHAS,CONCHAS,46.634.119/0001-17,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,50000
2021,JANAINA PASCHOAL,PREFEITURA MUNICIPAL DE MINEIROS DO TIETÊ,MINEIROS DO TIETÊ,46.199.253/0001-37,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,253000
2021,JANAINA PASCHOAL,PREFEITURA MUNICIPAL DE MOGI DAS CRUZES,MOGI DAS CRUZES,46.523.270/0001-88,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS PARA CENTRO DE BEM ESTAR ANIMAL,100000
2021,JANAINA PASCHOAL,PREFEITURA MUNICIPAL DE PENÁPOLIS,PENÁPOLIS,49.576.416/0001-41,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,115000
2021,JANAINA PASCHOAL,PREFEITURA MUNICIPAL DE PRAIA GRANDE,PRAIA GRANDE,46.177.531/0001-55,SAÚDE,CUSTEIO PARA A UNIDADE DE SAÚDE DA FAMÍLIA OCIAN,100000
2021,JANAINA PASCHOAL,SANTA CASA DE CARIDADE E MATERNIDADE DE IBITINGA,IBITINGA,49.270.671/0001-61,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,70000
2021,JANAINA PASCHOAL,SANTA CASA DE MISERICORDIA DE ITAPEVA,ITAPEVA,49.797.293/0001-79,SAÚDE,INVESTIMENTO,100000
2021,JANAINA PASCHOAL,SANTA CASA DE MISERICORDIA DE PARAGUACU PAULISTA,PARAGUAÇU PAULISTA,53.638.649/0001-07,SAÚDE,CUSTEIO,100000
2021,JANAINA PASCHOAL,SANTA CASA DE MISERICORDIA E ASILO DOS POBRES DE BATATAIS,BATATAIS,44.945.962/0001-99,SAÚDE,CUSTEIO,100000
2021,JANAINA PASCHOAL,SOBRAPAR SOCIE BR PESQ E ASSIST P/ REAB CRANIO FACIAL,CAMPINAS,50.101.286/0001-70,SAÚDE,CUSTEIO,100000
2021,JANAINA PASCHOAL,UNIVERSIDADE FEDERAL DE SAO PAULO,SÃO PAULO,60.453.032/0001-74,SAÚDE,CUSTEIO PARA LABORATÓRIO DE NEUROCIRUGUA TRANSACIONAL,100000
2021,JORGE CARUSO,APAE,ÁGUAS DE LINDÓIA,49592942/0001-03.,SAÚDE,CUSTEIO,100000
2021,JORGE CARUSO,APAE ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CAJAMAR,CAJAMAR,52.351.814/0001-74,SAÚDE,CUSTEIO,50000
2021,JORGE CARUSO,FUNDACAO FACULDADE DE MEDICINA,SÃO PAULO,56.577.059/0010-92,SAÚDE,CUSTEIO,100000
2021,JORGE CARUSO,LAR ESPIRITA MENSAGEIROS DA LUZ PARALISIA CEREBRAL,SANTOS,46.781.142/0001-34,SAÚDE,CUSTEIO,100000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE AGUDOS,AGUDOS,46.137.444/0001-74,SAÚDE,CUSTEIO,150000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE AVARÉ,AVARÉ,46.634.168/0001-50,SAÚDE,CUSTEIO,100000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE BARIRI,BARIRI,46.181.376/0001-40,SAÚDE,CUSTEIO,200000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE BORBOREMA,BORBOREMA,46.737.219/0001-79,SAÚDE,CUSTEIO,100000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE CACONDE,CACONDE,45.767.829/0001-52,SAÚDE,CUSTEIO,100000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE CAJAMAR,CAJAMAR,46.523.023/0001-81,SAÚDE,CUSTEIO,100000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE CERQUEIRA CÉSAR,CERQUEIRA CÉSAR,46.634.184/0001-42,SAÚDE,CUSTEIO,150000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE CORDEIRÓPOLIS,CORDEIRÓPOLIS,44.660.272/0001-93,SAÚDE,CUSTEIO,50000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE CRUZEIRO,CRUZEIRO,46.668.596/0001-01,SAÚDE,CUSTEIO,150000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE ESTIVA GERBI,ESTIVA GERBI,67.168.856/0001-41,SAÚDE,CUSTEIO,150000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE IBITINGA,IBITINGA,45.321.460/0001-50,SAÚDE,CUSTEIO,150000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE ITAPETININGA,ITAPETININGA,46.634.291/0001-70,SAÚDE,CUSTEIO,100000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE ITOBI,ITOBI,45.735.461/0001-40,SAÚDE,CUSTEIO,100000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE PERUÍBE,PERUÍBE,46.578.514/0001-20,SAÚDE,CUSTEIO,150000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE PIEDADE,PIEDADE,46.634.457/0001-59,SAÚDE,CUSTEIO,150000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE PILAR DO SUL,PILAR DO SUL,46.634.473/0001-41,SAÚDE,CUSTEIO,50000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE PIQUETE,PIQUETE,47.563.325/0001-46,SAÚDE,CUSTEIO,100000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE SÃO JOSÉ DO RIO PARDO,SÃO JOSÉ DO RIO PARDO,45.741.659/0001-37,SAÚDE,CUSTEIO,108000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE TAPIRAÍ,TAPIRAÍ,46.634.465/0001-03,SAÚDE,CUSTEIO,50000
2021,JORGE CARUSO,PREFEITURA MUNICIPAL DE VÁRZEA PAULISTA,VÁRZEA PAULISTA,45.780.087/0001-03,SAÚDE,CUSTEIO,150000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,ASSOC BENEF JESUS JOSE MARIA -,GUARULHOS,43.987.668/0001-87,SAÚDE,CUSTEIO,100000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,COMPLEXO HOSPITALAR PADRE BENTO DE GUARULHOS,GUARULHOS,46.374.500/0128-77,SAÚDE,CUSTEIO,100000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,PREFEITURA MUNICIPAL DE ARUJÁ,ARUJÁ,56.901.275/0001-50,SAÚDE,CUSTEIO,100000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,PREFEITURA MUNICIPAL DE ATIBAIA,ATIBAIA,45.279.635/0001-08,SAÚDE,CUSTEIO,100000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,PREFEITURA MUNICIPAL DE CABREÚVA,CABREÚVA,46.634.432/0001-55,SAÚDE,CUSTEIO,100000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,PREFEITURA MUNICIPAL DE CAIEIRAS,CAIEIRAS,46.523.064/0001-78,SAÚDE,CUSTEIO,100000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,PREFEITURA MUNICIPAL DE FRANCISCO MORATO,FRANCISCO MORATO,46.523.072/0001-14,SAÚDE,CUSTEIO,600000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,PREFEITURA MUNICIPAL DE FRANCO DA ROCHA,FRANCO DA ROCHA,46.523.080/0001-60,SAÚDE,CUSTEIO,100000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,PREFEITURA MUNICIPAL DE GUARULHOS,GUARULHOS,46.319.000/0001-50,SAÚDE,CUSTEIO,808000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,PREFEITURA MUNICIPAL DE ITAQUAQUECETUBA,ITAQUAQUECETUBA,46.316.600/0001-64,SAÚDE,CUSTEIO,100000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,PREFEITURA MUNICIPAL DE JUQUITIBA,JUQUITIBA,46.523.155/0001-03,SAÚDE,CUSTEIO,100000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,PREFEITURA MUNICIPAL DE MAIRIPORÃ,MAIRIPORÃ,46.523.163/0001-50,SAÚDE,CUSTEIO,100000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,PREFEITURA MUNICIPAL DE NAZARÉ PAULISTA,NAZARÉ PAULISTA,45.279.643/0001-54,SAÚDE,CUSTEIO,100000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,PREFEITURA MUNICIPAL DE SANTA ISABEL,SANTA ISABEL,56.900.848/0001-21,SAÚDE,CUSTEIO,100000
2021,JORGE WILSON XERIFE DO CONSUMIDOR,PREFEITURA MUNICIPAL DE SUZANO,SUZANO,46.523.056/0001-21,SAÚDE,CUSTEIO,100000
2021,JOSE AMERICO,FUNDACAO DOUTOR AMARAL CARVALHO,JAÚ,50.753.755/0001-35,SAÚDE,DESTINA RECURSOS AO CUSTEIO DO HOSPITAL AMARAL DE CARVALHO DE JAÚ,150000
2021,JOSE AMERICO,PREFEITURA MUNICIPAL DE ATIBAIA,ATIBAIA,45.279.635/0001-08,SAÚDE,DESTINA RECURSOS PARA O CUSTEIO DE SAÚDE DA PREFEITURA DE ATIBAIA,408000
2021,JOSE AMERICO,PREFEITURA MUNICIPAL DE CASTILHO,CASTILHO,45.663.556/0001-04,SAÚDE,DESTINA RECURSOS PARA A COMPRA DE AMBULÂNCIA PELA PREFEITURA DE CASTILHO,250000
2021,JOSE AMERICO,PREFEITURA MUNICIPAL DE FRANCO DA ROCHA,FRANCO DA ROCHA,46.523.080/0001-60,SAÚDE,DESTINA RECURSOS PARA CUSTEIO NA ÁREA DA SAÚDE DA PREFEITURA DE FRANCO DA ROCHA,1700000
2021,JOSE AMERICO,PREFEITURA MUNICIPAL DE VALPARAÍSO,VALPARAÍSO,72.836.588/0001-29,SAÚDE,DESTINA RECURSOS PARA CUSTEIO DE SAÚDE PARA A PREFEITURA DE VALPARAISO,200000
2021,LECI BRANDAO,ASSOCIACAO BAURUENSE DE COMBATE AO CANCER.,BAURU,50.830.231/0001-09,SAÚDE,CUSTEIO,200000
2021,LECI BRANDAO,INSTITUTO DE DESENVOLVIMENTO DE GESTAO TECNOLOGIA E PESQUISA EM SAUDE E ASSISTENCIA SOCIAL,SÃO PAULO,67.642.496/0004-10,SAÚDE,CUSTEIO,200000
2021,LECI BRANDAO,PREFEITURA MUNICIPAL DE ARARAQUARA,ARARAQUARA,45.276.128/0001-10,SAÚDE,CUSTEIO,200000
2021,LECI BRANDAO,PREFEITURA MUNICIPAL DE CARAPICUÍBA,CARAPICUÍBA,44.892.693/0001-40,SAÚDE,CUSTEIO,353970
2021,LECI BRANDAO,PREFEITURA MUNICIPAL DE IBIÚNA,IBIÚNA,46.634.531/0001-37,SAÚDE,CUSTEIO,200000
2021,LECI BRANDAO,PREFEITURA MUNICIPAL DE ITAPIRAPUÃ PAULISTA,ITAPIRAPUÃ PAULISTA,67.360.438/0001-51,SAÚDE,CUSTEIO,300000
2021,LECI BRANDAO,PREFEITURA MUNICIPAL DE POTIM,POTIM,65.042.855/0001-20,SAÚDE,CUSTEIO,200000
2021,LECI BRANDAO,PREFEITURA MUNICIPAL DE SANTA LÚCIA,SANTA LÚCIA,45.282.704/0001-32,SAÚDE,CUSTEIO,200000
2021,LECI BRANDAO,PREFEITURA MUNICIPAL DE TUPÃ,TUPÃ,44.573.087/0001-61,SAÚDE,CUSTEIO,200000
2021,LECI BRANDAO,PREFEITURA MUNICIPAL DE VERA CRUZ,VERA CRUZ,72.887.078/0001-80,SAÚDE,CUSTEIO,200000
2021,LECI BRANDAO,SERVICO DE SAUDE DR CANDIDO FERREIRA,CAMPINAS,46.044.368/0001-52,SAÚDE,CUSTEIO,200000
2021,LEO OLIVEIRA,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE GUARIBA,GUARIBA,48.662.167/0001-44,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,250000
2021,LEO OLIVEIRA,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PONTAL,PONTAL,55.110.753/0001-41,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,200000
2021,LEO OLIVEIRA,IRMANDADE DE MISERICORDIA DE PORTO FERREIRA,PORTO FERREIRA,55.189.930/0001-27,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,400000
2021,LEO OLIVEIRA,PREFEITURA MUNICIPAL DE CARAPICUÍBA,CARAPICUÍBA,44.892.693/0001-40,SAÚDE,CUSTEIO,500000
2021,LEO OLIVEIRA,PREFEITURA MUNICIPAL DE DUMONT,DUMONT,46.940.888/0001-43,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,200000
2021,LEO OLIVEIRA,PREFEITURA MUNICIPAL DE GUATAPARÁ,GUATAPARÁ,68.319.748/0001-95,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,150000
2021,LEO OLIVEIRA,PREFEITURA MUNICIPAL DE PRADÓPOLIS,PRADÓPOLIS,48.664.296/0001-71,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2021,LEO OLIVEIRA,PREFEITURA MUNICIPAL DE SERRA AZUL,SERRA AZUL,44.229.839/0001-71,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,208000
2021,LEO OLIVEIRA,SANTA CASA DE GUARA,GUARÁ,45.331.303/0001-25,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,200000
2021,LEO OLIVEIRA,SOCIEDADE PORTUGUESA DE BENEFICIENCIA - HOSPITAL IMACULADA CONCEIÇÃO,RIBEIRÃO PRETO,55.990.451/0001-05,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,500000
2021,LETICIA AGUIAR,CASA DO CURATIVO,JACAREÍ,06.157.743/0001-56,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS.,50000
2021,LETICIA AGUIAR,"FUNDACAO SOBECCAN - FUNDACAO PARA PESQUISA, PREVENCAO E ASSISTENCIA DO CANCER",RIBEIRÃO PRETO,02.681.523/0001-76,SAÚDE,CUSTEIO E INVESTIMENTO AQUISIÇÃO DE EQUIPAMENTOS.,200000
2021,LETICIA AGUIAR,GRUPO DE ASSISTÊNCIA À CRIANÇA COM CÂNCER - GACC,SÃO JOSÉ DOS CAMPOS,01.146.603/0001-69,SAÚDE,CUSTEIO,100000
2021,LETICIA AGUIAR,IRMANDADE SAO JOSE DE NOVO HORIZONTE,NOVO HORIZONTE,53.174.827/0001-88,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE BATATAIS,BATATAIS,45.299.104/0001-87,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE BRODOWSKI,BRODOWSKI,45.301.652/0001-02,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE CAPÃO BONITO,CAPÃO BONITO,46.634.259/0001-95,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA.,130000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE IPUÃ,IPUÃ,49.556.863/0001-39,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS PARA A SANTA CASA DE IPUÃ.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE ITAJU,ITAJU,44.496.313/0001-58,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE LAVRINHAS,LAVRINHAS,45.200.029/0001-55,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE MAIRINQUE,MAIRINQUE,45.944.428/0001-20,SAÚDE,AQUISIÇÃO DE VEÍCULO.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE MONTEIRO LOBATO,MONTEIRO LOBATO,46.643.482/0001-07,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE MORRO AGUDO,MORRO AGUDO,45.345.899/0001-12,SAÚDE,REFORMA DO HOSPITAL SÃO MARCOS.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE PONTAL,PONTAL,45.352.267/0001-86,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS.,200000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE POTIM,POTIM,65.042.855/0001-20,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE PRAIA GRANDE,PRAIA GRANDE,46.177.531/0001-55,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE RESTINGA,RESTINGA,45.318.581/0001-42,SAÚDE,AQUISIÇÃO DE VEÍCULO.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE SANTA ERNESTINA,SANTA ERNESTINA,45.374.469/0001-29,SAÚDE,AQUISIÇÃO DE VEÍCULO.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE SANTA GERTRUDES,SANTA GERTRUDES,45.732.377/0001-73,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE SANTO ANTÔNIO DO PINHAL,SANTO ANTÔNIO DO PINHAL,45.701.455/0001-72,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS.,128000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE SÃO BENTO DO SAPUCAÍ,SÃO BENTO DO SAPUCAÍ,45.195.823/0001-58,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE SERRANA,SERRANA,44.229.813/0001-23,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE SERTÃOZINHO,SERTÃOZINHO,45.371.820/0001-28,SAÚDE,AQUISIÇÃO DE VEÍCULO.,100000
2021,LETICIA AGUIAR,PREFEITURA MUNICIPAL DE UCHOA,UCHÔA,45.111.952/0001-10,SAÚDE,REFORMA.,100000
2021,LETICIA AGUIAR,SANTA CASA,JACAREÍ,11.449.169/0001-40,SAÚDE,CUSTEIO.,100000
2021,LUIZ FERNANDO TEIXEIRA,IRMANDADE DA SANTA CASA DE MISERICORDIA DE SAO BERNARDO DO CAMPO,SÃO BERNARDO DO CAMPO,47.708.771/0001-00,SAÚDE,AQUISIÇÃO EQUIPAMENTOS,500000
2021,LUIZ FERNANDO TEIXEIRA,PREFEITURA MUNICIPAL DE DIADEMA,DIADEMA,46.523.247/0001-93,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS PARA A UBS CASAGRANDE,100000
2021,LUIZ FERNANDO TEIXEIRA,PREFEITURA MUNICIPAL DE DIADEMA,DIADEMA,46.523.247/0001-93,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS PARA A UBS MARIA TEREZA,100000
2021,LUIZ FERNANDO TEIXEIRA,PREFEITURA MUNICIPAL DE DIADEMA,DIADEMA,46.523.247/0001-93,SAÚDE,CUSTEIO DA SECRETARIA MUNICIPAL DE SAÚDE,200000
2021,LUIZ FERNANDO TEIXEIRA,PREFEITURA MUNICIPAL DE DIADEMA,DIADEMA,46.523.247/0001-93,SAÚDE,CUSTEIO DA UBS JARDIM INAMAR,100000
2021,LUIZ FERNANDO TEIXEIRA,PREFEITURA MUNICIPAL DE GUARUJÁ,GUARUJÁ,44.959.021/0001-04,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS PARA A USAFA VILA RÃ,100000
2021,LUIZ FERNANDO TEIXEIRA,PREFEITURA MUNICIPAL DE MAUÁ,MAUÁ,46.522.959/0001-98,SAÚDE,CUSTEIO DA SECRETARIA MUNICIPAL DE SAÚDE,500000
2021,LUIZ FERNANDO TEIXEIRA,PREFEITURA MUNICIPAL DE RIBEIRÃO PIRES,RIBEIRÃO PIRES,46.522.967/0001-34,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS DESTINADOS À UBS DA VILA ALBERTINA,100000
2021,LUIZ FERNANDO TEIXEIRA,PREFEITURA MUNICIPAL DE RIO GRANDE DA SERRA,RIO GRANDE DA SERRA,46.522.975/0001-80,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS PARA FISIOTERAPIA NA UBS SANTA TEREZA,100000
2021,LUIZ FERNANDO TEIXEIRA,PREFEITURA MUNICIPAL DE SALTO,SALTO,46.634.507/0001-06,SAÚDE,REFORMA DA UBS SANTA CRUZ,100000
2021,LUIZ FERNANDO TEIXEIRA,PREFEITURA MUNICIPAL DE SANTO ANDRÉ,SANTO ANDRÉ,46.522.942/0001-30,SAÚDE,"AQUISIÇÃO DE EQUIPAMENTOS PARA O HOSPITAL DO IDOSO, LOCALIZADO NA AVENIDA CAPITÃO MÁRIO TOLEDO DE CARVALHO, 1113, VILA LUZITA",100000
