ano,parlamentar,entidade_beneficiada,municipio,cnpj,orgao,objeto,valor
2020,DANIEL SOARES,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SÃO PAULO,SÃO PAULO,62.779.145/0001-90,SAÚDE,CUSTEIO,250000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE PEDREGULHO,PEDREGULHO,45.318.466/0001-78,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,150000
2020,DELEGADA GRACIELA,SANTA CASA DE MISERICÓRDIA,PATROCÍNIO PAULISTA,53.723.870/0001-55,SAÚDE,CUSTEIO,150000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE IPUÃ,IPUÃ,49.556.863/0001-39,SAÚDE,AQUISIÇÃO DE VAN PARA TRANSPORTE DE PACIENTES,180000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE SÃO SIMÃO,SÃO SIMÃO,45.369.220/0001-25,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,150000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE ORLÂNDIA,ORLÂNDIA,45.351.749/0001-11,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,150000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE SALES OLIVEIRA,SALES OLIVEIRA,46.756.029/0001-07,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,150000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE ARAMINA,ARAMINA,45.323.474/0001-02,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS E MEDICAMENTOS,100000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE BURITIZAL,BURITIZAL,45.323.698/0001-14,SAÚDE,AQUISIÇÃO DE VAN PARA TRANSPORTE DE PACIENTES,180000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE BURITIZAL,BURITIZAL,45.323.698/0001-14,SAÚDE,AQUISIÇÃO DE MEDICAMENTOS,125000
2020,DELEGADA GRACIELA,SANTA CASA DE MISERICÓRDIA,ITUVERAVA,50.304.377/0001-02,SAÚDE,CUSTEIO E AQUISIÇÃO DE MEDICAMENTOS,125000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE MORRO AGUDO,MORRO AGUDO,45.345.899/0001-12,SAÚDE,AQUISIÇÃO DE ARCO CIRÚRGICO PARA O HOSPITAL SÃO MARCOS,170000
2020,DELEGADA GRACIELA,FUNDAÇÃO SANTA CASA DE MISERICÓRDIA,FRANCA,47.969.134/0001-89,SAÚDE,CUSTEIO,500000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE BATATAIS,BATATAIS,45.299.104/0001-87,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,150000
2020,DELEGADA GRACIELA,IRMANDADE DA SANTA CASA DE MISERICÓRDIA,IGARAPAVA,49.376.858/0001-44,SAÚDE,CUSTEIO,150000
2020,DELEGADA GRACIELA,SANTA CASA DE MISERICÓRDIA,PEDREGULHO,45.318.508/0001-70,SAÚDE,CUSTEIO,150000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE AMERICANA,AMERICANA,45.781.176/0001-66,SAÚDE,CUSTEIO,500000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE CAMPINAS,CAMPINAS,51.885.242/0001-40,SAÚDE,CUSTEIO,500000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE NOVA ODESSA,NOVA ODESSA,45.781.184/0001-02,SAÚDE,CUSTEIO,150000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE ITUPEVA,ITUPEVA,45.780.061/0001-57,SAÚDE,CUSTEIO,200000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE MIRASSOL,MIRASSOL,46.612.032/0001-49,SAÚDE,CUSTEIO,150000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE SÃO JOSÉ DO RIO PRETO,SÃO JOSÉ DO RIO PRETO,46.588.950/0001-80,SAÚDE,CUSTEIO,300000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE ELIAS FAUSTO,ELIAS FAUSTO,44.723.740/0001-21,SAÚDE,CUSTEIO,200000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE COLÔMBIA,COLÔMBIA,52.381.720/0001-48,SAÚDE,CUSTEIO,150000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE PORTO FELIZ,PORTO FELIZ,46.634.481/0001-98,SAÚDE,CUSTEIO,150000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE CAJAMAR,CAJAMAR,46.523.023/0001-81,SAÚDE,CUSTEIO,150000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE MOGI DAS CRUZES,MOGI DAS CRUZES,46.523.270/0001-88,SAÚDE,CUSTEIO,130000
2020,DELEGADO OLIM,HOSPITAL DAS CLÍNICAS DA UNICAMP DE CAMPINAS - HOSPITAL DA MULHER PROF. DR. J. A. PINOTTI - CAISM,CAMPINAS,46.068.425/0001-33,SAÚDE,CUSTEIO,200000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE CARAPICUÍBA,CARAPICUÍBA,44.892.693/0001-40,SAÚDE,CUSTEIO,100000
2020,DELEGADO OLIM,ASSOCIACAO BENEFICENTE JESUS JOSE E MARIA - HOSPITAL MATERNIDADE JESUS JOSE E MARIA,GUARULHOS,"4,39877E+13",SAÚDE,CUSTEIO,200000
2020,DELEGADO OLIM,CONGREGACAO DAS FILHAS DE N SENHORA STELA MARIS - HOSPITAL STELLA MARIS,GUARULHOS,"4,90525E+13",SAÚDE,CUSTEIO,100000
2020,DELEGADO OLIM,FUNDAÇÃO DR. AMARAL CARVALHO - HOSPITAL AMARAL CARVALHO,JAÚ,50753755000135,SAÚDE,CUSTEIO,150000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE ARAÇARIGUAMA,ARAÇARIGUAMA,58.993.577/0001-21,SAÚDE,CUSTEIO,150000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE NOVA CAMPINA,NOVA CAMPINA,60.123.072/0001-58,SAÚDE,CUSTEIO,100000
2020,DELEGADO OLIM,APAE - ASSOCIAÇÃO PAIS E AMIGOS DOS EXCEPCIONAIS DE MAUÁ,MAUÁ,57.612.756/0001-09,SAÚDE,CUSTEIO,100000
2020,DELEGADO OLIM,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTA RITA DO PASSA QUATRO,SANTA RITA DO PASSA QUATRO,56.927.809/0001-18,SAÚDE,CUSTEIO,160000
2020,DELEGADO OLIM,SANTA CASA DE MISERICÓRDIA DE MONTE APRAZÍVEL,MONTE APRAZÍVEL,52.879.905/0001-87,SAÚDE,CUSTEIO,100000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE PIRAJUÍ,PIRAJUÍ,44.555.027/0001-16,SAÚDE,CUSTEIO,200000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE PROMISSÃO,PROMISSÃO,44.558.856/0001-52,SAÚDE,CUSTEIO,100000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE TUPÃ,TUPÃ,44.573.087/0001-61,SAÚDE,CUSTEIO,150000
2020,DELEGADO OLIM,FUNDAÇÃO PADRE ALBINO - HOSPITAL EMÍLIO CARLOS,CATANDUVA,47.074.851/0009-08,SAÚDE,CUSTEIO,170000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE DUMONT,DUMONT,46.940.888/0001-43,SAÚDE,CUSTEIO,100000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE ALTINÓPOLIS,ALTINÓPOLIS,45.298.569/0001-13,SAÚDE,CUSTEIO,100000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE RINCÃO,RINCÃO,56.338.247/0001-77,SAÚDE,CUSTEIO,100000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE PORTO FERREIRA,PORTO FERREIRA,45.339.363/0001-94,SAÚDE,CUSTEIO,100000
2020,DELEGADO OLIM,ASSOCIAÇÃO CLUBE DE MÃES DE GUAREÍ,GUAREÍ,54.328.364/0001-24,SAÚDE,CUSTEIO,100000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE AMERICANA,AMERICANA,45.781.176/0001-66,SAÚDE,AQUISIÇÃO EQUIPAMENTO,100000
2020,DIRCEU DALBEN,SOCIEDADE CAMPINEIRA DE EDUCACAO E INSTRUCAO - HOSPITAL E MATERNIDADE CELSO PIERRO,CAMPINAS,46.020.301/0002-69,SAÚDE,AQUISIÇÃO DE ENCUBADORAS,200000
2020,DIRCEU DALBEN,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAISM,CAMPINAS,46.068.425/0001-33,SAÚDE,CUSTEIO,100000
2020,DIRCEU DALBEN,HOSPITAL SANTA TEREZA DE RIBEIRÃO PRETO - SECRETARIA DE ESTADO DA SAÚDE,RIBEIRÃO PRETO,46.374.500/0049-39,SAÚDE,CUSTEIO,100000
2020,DIRCEU DALBEN,HOSPITAL BENEFICENTE UNIMAR,MARÍLIA,09.528.436/0001-22,SAÚDE,CUSTEIO,100000
2020,DIRCEU DALBEN,HOSPITAL SANTA TEREZA DE RIBEIRÃO PRETO - SECRETARIA DE ESTADO DA SAÚDE,RIBEIRÃO PRETO,46.374.500/0049-39,SAÚDE,CUSTEIO,100000
2020,DIRCEU DALBEN,SECRETARIA DE ESTADO DA SAÚDE - HOSPITAL ESTADUAL DR LEANDRO FRANCISCHINI DE SUMARÉ,SUMARÉ,46.374.500/0137-68,SAÚDE,CUSTEIO,500000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE BAURU,BAURU,46.137.410/0001-80,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,100000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE CERQUILHO,CERQUILHO,46.634.614/0001-26,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,100000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE HERCULÂNDIA,HERCULÂNDIA,44.568.277/0001-90,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,100000
2020,DIRCEU DALBEN,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SUZANAPOLIS,SUZANÁPOLIS,07.770.706/0001-81,SAÚDE,CUSTEIO,100000
2020,DIRCEU DALBEN,HOSPITAL DE BASE - FUNDAÇÃO FACULDADE REGIONAL DE MEDICINA SÃO JOSÉ DO RIO PRETO,SÃO JOSÉ DO RIO PRETO,60.003.761/0001-29,SAÚDE,CUSTEIO,100000
2020,DIRCEU DALBEN,FUNDAÇÃO PIO XII,BARRETOS,49.150.352/0001-12,SAÚDE,CUSTEIO,100000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE TIETÊ,TIETÊ,46.634.598/0001-71,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,100000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE ÓLEO,ÓLEO,46.223.764/0001-47,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,100000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE HORTOLÂNDIA,HORTOLÂNDIA,67.995.027/0001-32,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,180000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE PEREIRA BARRETO,PEREIRA BARRETO,44.446.904/0001-10,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,100000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE GUARIBA,GUARIBA,48.664.304/0001-80,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,100000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE NOVA LUZITÂNIA,NOVA LUZITÂNIA,53.099.149/0001-36,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA,100000
2020,DIRCEU DALBEN,FUNDAÇÃO OSWALDO RAMOS,SÃO PAULO,52.803.319/0001-59,SAÚDE,CUSTEIO,100000
2020,DIRCEU DALBEN,HOSPITAL DR ADOLFO BEZERRA DE MENEZES,SÃO JOSÉ DO RIO PRETO,59.986.224/0001-67,SAÚDE,CUSTEIO,100000
2020,DOUGLAS GARCIA,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE NOVA EUROPA,NOVA EUROPA,52.393.204/0001-33,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA PARA A IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE NOVA EUROPA/SP,120000
2020,DOUGLAS GARCIA,ASSOCIAÇÃO DE PAIS E AMIGOS DOS SURDOS DE MAUÁ,MAUÁ,59.983.775/0001-77,SAÚDE,EMENDA IMPOSITIVA DE CUSTEIO PARA A ASSOCIAÇÃO DE PAIS E AMIGOS DOS SURDOS DE MAUÁ,145000
2020,DOUGLAS GARCIA,GRUPO DE PESQUISA E ASSISTÊNCIA AO CÂNCER INFANTIL (CPACI),SOROCABA,50.819.523/0001-32,SAÚDE,CUSTEIO DO GRUPO DE PESQUISA E ASSISTÊNCIA AO CÂNCER INFANTIL (CPACI),100000
2020,DOUGLAS GARCIA,PREFEITURA MUNICIPAL DE SÃO VICENTE,SÃO VICENTE,46.177.523/0001-09,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2020,DOUGLAS GARCIA,PREFEITURA MUNICIPAL DE ARARAQUARA,ARARAQUARA,45.276.128/0001-10,SAÚDE,AQUISIÇÃO DE UM VEÍCULO UTILITÁRIO PARA A COORDENADORIA DE VIGILÂNCIA EM SAÚDE DE ARARAQUARA,100000
2020,DOUGLAS GARCIA,ASSOCIAÇÃO DE AMIGOS DO AUTISTA DE RIBEIRÃO PRETO,RIBEIRÃO PRETO,57.715.989/0001-37,SAÚDE,CUSTEIO DA ASSOCIAÇÃO DE AMIGOS DO AUTISTA DE RIBEIRÃO PRETO,100000
2020,DOUGLAS GARCIA,CASA DE SAÚDE SANTA MARCELINA (HOSPITAL SANTA MARCELINA),SÃO PAULO,60.742.616/0001-60,SAÚDE,CUSTEIO DA CASA DE SAÚDE SANTA MARCELINA (HOSPITAL SANTA MARCELINA),145000
2020,DOUGLAS GARCIA,CONJUNTO HOSPITALAR DE SOROCABA,SOROCABA,46.374.500/0014-09,SAÚDE,SUBSTITUIÇÃO DE LEITOS DA MATERNIDADE E DOS BERÇOS DA ALA INFANTIL DO HOSPITAL LEONOR MENDES DE BARROS,145000
2020,DOUGLAS GARCIA,IPMMI - OBRA DE AÇÃO SOCIAL PIO XII,SÃO JOSÉ DOS CAMPOS,60.194.990/0006-82,SAÚDE,CUSTEIO DO IPMMI - OBRA DE AÇÃO SOCIAL PIO XII,100000
2020,DOUGLAS GARCIA,CONGREGAÇÃO DAS FILHAS DE NOSSA SENHORA STELLA MARIS,GUARULHOS,49.052.533/0001-06,SAÚDE,CUSTEIO DA CONGREGAÇÃO DAS FILHAS DE NOSSA SENHORA STELLA MARIS,100000
2020,DOUGLAS GARCIA,CASA DE AMPARO AMOR E VIDA A PESSOAS COM CÂNCER - CAVIPEC,CAMPINAS,08.773.801/0001-00,SAÚDE,CUSTEIO DA CASA DE AMPARO AMOR E VIDA A PESSOAS COM CÂNCER - CAVIPEC,125000
2020,DOUGLAS GARCIA,PREFEITURA MUNICIPAL DE LIMEIRA,LIMEIRA,45.132.495/0001-40,SAÚDE,AQUISIÇÃO DE AMBULÂNCIA PARA SECRETARIA MUNICIPAL DE SAÚDE DE LIMEIRA,120000
2020,DOUGLAS GARCIA,PREFEITURA MUNICIPAL DE PERUÍBE,PERUÍBE,46.578.514/0001-20,SAÚDE,CUSTEIO DO HOSPITAL MUNICIPAL DE PERUÍBE,110000
2020,DOUGLAS GARCIA,PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS,FERRAZ DE VASCONCELOS,46.523.197/0001-44,SAÚDE,CUSTEIO DO HOSPITAL REGIONAL DR OSÍRIS FLORINDO COELHO,110000
2020,DOUGLAS GARCIA,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SÃO PAULO,SÃO PAULO,62.779.145/0001-90,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS DE CORREÇÃO DE MIELOMENINGOCELE FETAL PELA TÉCNICA DE FETOSCOPIA,115000
2020,DOUGLAS GARCIA,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ITAPEVI,ITAPEVI,51.442.622/0001-00,SAÚDE,CUSTEIO DA ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ITAPEVI,100000
2020,DOUGLAS GARCIA,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SÃO PAULO,SÃO PAULO,60.502.242/0001-05,SAÚDE,CUSTEIO DA ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SÃO PAULO,100000
2020,DOUGLAS GARCIA,FUNDAÇÃO SANTA CASA DE MISERICÓRDIA DE FRANCA,FRANCA,47.969.134/0001-89,SAÚDE,CUSTEIO DA FUNDAÇÃO SANTA CASA DE MISERICÓRDIA DE FRANCA,145000
2020,DOUGLAS GARCIA,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MARTINÓPOLIS,MARTINÓPOLIS,48.797.930/0001-44,SAÚDE,CUSTEIO DA ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MARTINÓPOLIS,100000
2020,DOUGLAS GARCIA,HOSPITAL DO AMOR (HA) - FUNDAÇÃO PIO XII,BARRETOS,49.150.352/0002-01,SAÚDE,CUSTEIO DO HOSPITAL DO AMOR (HA) - FUNDAÇÃO PIO XII,100000
2020,DOUGLAS GARCIA,PREFEITURA MUNICIPAL DE MIRANDÓPOLIS,MIRANDÓPOLIS,44.438.968/0001-70,SAÚDE,CUSTEIO,100000
2020,DOUGLAS GARCIA,CENTRO DE ESTUDOS DA CASA DE SAÚDE STELLA MARIS,CARAGUATATUBA,11.514.339/0001-22,SAÚDE,CUSTEIO,100000
2020,DOUGLAS GARCIA,FUNDAÇÃO DOUTOR AMARAL CARVALHO,JAÚ,50.753.755/0001-35,SAÚDE,CUSTEIO,100000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE COSMÓPOLIS,COSMÓPOLIS,44.730.331/0001-52,SAÚDE,DESTINAÇÃO DE RECURSOS PARA CUSTEIO DA SAÚDE NO MUNICÍPIO DE COSMÓPOLIS.,200000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE ARARAQUARA,ARARAQUARA,45.276.128/0001-10,SAÚDE,DESTINAÇÃO DE RECURSOS PARA CUSTEIO DA SAÚDE NO MUNICÍPIO DE ARARAQUARA.,200000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE CAIUÁ,CAIUÁ,53.307.906/0001-10,SAÚDE,DESTINAÇÃO DE RECURSOS PARA CUSTEIO DA SAÚDE NO MUNICÍPIO DE CAIUÁ.,100000
2020,DR. JORGE DO CARMO,HOSPITAL ESTADUAL MÁRIO COVAS DE SANTO ANDRÉ - OSS,SANTO ANDRÉ,57.571.275/0006-07,SAÚDE,"DESTINAÇÃO DE RECURSOS PARA REFORMA DO HOSPITAL MÁRIO COVAS DE SANTO ANDRÉ - OSS, LOCALIZADO NA RUA DOUTOR HENRIQUE CALDERAZZO, 321, PARAISO, SANTO ANDRÉ.",500000
2020,DR. JORGE DO CARMO,ESPAÇO SOLIDÁRIO ASSOCIAÇÃO ASSISTENCIAL,DIADEMA,03.048.749/0001-05,SAÚDE,"DESTINAÇÃO DE RECURSOS PARA AQUISIÇÃO DE VEÍCULO PARA O ESPAÇO SOLIDÁRIO ASSOCIAÇÃO ASSISTENCIAL, LOCALIZADO NA RUA SÃO RAFAEL, 299, CENTRO - DIADEMA.",100000
2020,DR. JORGE DO CARMO,CASA DE DAVID - TABERNÁCULO ESPIRITA PARA EXCEPCIONAIS,SÃO PAULO,61.957.627/0001-20,SAÚDE,"DESTINAÇÃO DE RECURSOS PARA CUSTEIO DA SAÚDE PARA O HOSPITAL CASA DE DAVID, LOCALIAZO NA RODOVIA FERNAÃO DIAS, KM 82, PARQUE EDU CHAVES.",150000
2020,DR. JORGE DO CARMO,SANTA CASA DE MISERICÓRDIA DE SANTA RITA DO PASSA QUATRO,SANTA RITA DO PASSA QUATRO,10.400.432/0001-43,SAÚDE,"DESTINAÇÃO DE RECURSOS PARA AQUISIÇÃO DE EQUIPAMENTOS PARA A SANTA CASA DE MISERICÓRDIA DE SANTA RITA DO PASSA QUATRO, LOCALIZADA NA RUA INÁCIO RIBEIRO, 279 - CENTRO.",100000
2020,DR. JORGE DO CARMO,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SÃO PAULO,SÃO PAULO,62.779.145/0001-90,SAÚDE,"DESTINAÇÃO DE RECURSOS PARA MELHORIAS NAS INSTALAÇÕES DE HOSPITAIS E AQUISIÇÃO DE EQUIPAMENTOS MÉDICOS PARA A SANTA CASA DE MISERICÓRDIA DE SÃO PAULO, LOCALIZADA NA RUA DR. CESÁRIO MOTA JUNIOR, 112, SANTA CECILIA.",150000
2020,DR. JORGE DO CARMO,BANCO DE OLHOS DE SOROCABA,SOROCABA,50.795.566/0002-06,SAÚDE,"DESTINAÇÃO DE RECURSOS PARA CUSTEIO DE SAÚDE PARA O BANCO DE OLHOS DE SOROCABA, LOCALIZADO NA RUA NABECK SHIROMA, 210, JARDIM EMÍLIA.",150000
2020,DR. JORGE DO CARMO,HOSPITAL DO CÂNCER DE RIBEIRÃO PRETO,RIBEIRÃO PRETO,02.681.523/0001-76,SAÚDE,"DESTINAÇÃO DE RECURSOS PARA CONSTRUÇÃO/AMPLIAÇÃO DO HOSPITAL DO CÂNCER DE RIBEIRÃO PRETO, LOCALIZADO NA RUA OTÁVIO MARTINS BRAGA, 50, RIBEIRÃO PRETO.",100000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE BIRITIBA MIRIM,BIRITIBA-MIRIM,46.523.288/0001-80,SAÚDE,DESTINAÇÃO DE RECURSOS PARA CUSTEIO DA SAÚDE PARA O MUNICÍPIO DE BIRITIBA-MIRIM.,100000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE GUAIMBÊ,GUAIMBÊ,44.529.592/0001-09,SAÚDE,DESTINAÇÃO DE RECURSOS PARA CUSTEIO DE SAÚDE PARA O MUNICÍPIO DE GUAIMBÊ.,100000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE PROMISSÃO,PROMISSÃO,44.558.856/0001-52,SAÚDE,DESTINAÇÃO DE RECURSOS PARA CUSTEIO DE SAÚDE PARA O MUNICÍPIO DE PROMISSÃO.,100000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE GUARARAPES,GUARARAPES,48.468.284/0001-71,SAÚDE,DESTINAÇÃO DE RECURSOS PARA CUSTEIO DA SAÚDE PARA O MUNICÍPIO DE GUARARAPES.,100000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE FRANCISCO MORATO,FRANCISCO MORATO,46.523.072/0001-14,SAÚDE,DESTINAÇÃO DE RECURSOS DE CUSTEIO PARA A SAÚDE PARA O MUNICÍPIO DE FRANCISCO MORATO.,150000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE NAZARÉ PAULISTA,NAZARÉ PAULISTA,45.279.643/0001-54,SAÚDE,DESTINAÇÃO DE RECURSOS PARA CUSTEIO DE SAÚDE PARA O MUNICÍPIO DE NAZARÉ PAULISTA.,100000
2020,DR. JORGE DO CARMO,INSTITUTO DO CÂNCER ARNALDO VIEIRA DE CARVALHO,SÃO PAULO,60.945.854/0001-72,SAÚDE,"DESTINAÇÃO DE RECURSOS PARA CUSTEIO DE SAÚDE PARA O INSTITUTO DO CÂNCER ARNALDO VIEIRA DE CARVALHO, LOCALIZADO NO LARGO DO AROUCHE, 66, REPÚBLICA.",80000
2020,DR. JORGE DO CARMO,SANTA CASA DE MISERICÓRDIA DE ARAÇATUBA,ARAÇATUBA,43.751.502/0001-67,SAÚDE,"DESTINAÇÃO DE RECURSOS PARA CUSTEIO DE SAÚDE PARA A SANTA CASA DE MISERICÓRDIA DE ARAÇATUBA, LOCALIZADA NA RUA FLORIANO PEIXOTO, 896, VILA MENDONÇA, ARAÇATUBA.",100000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE AVARÉ,AVARÉ,46.634.168/0001-50,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS PARA A COORDENADORIA DE DEFESA E SAÚDE ANIMAL,100000
2020,DRA. DAMARIS MOURA,COMPLEXO HOSPITALAR DA UNICAMP - UNIVERSIDADE ESTADUAL DE CAMPINAS,CAMPINAS,46.068.425/0001-33,SAÚDE,CUSTEIO,200000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE GUAREÍ,GUAREÍ,46.634.267/0001-31,SAÚDE,CUSTEIO,100000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE GUARULHOS,GUARULHOS,46.319.000/0001-50,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,180000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE ITAPETININGA,ITAPETININGA,46.634.291/0001-70,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,150000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE LARANJAL PAULISTA,LARANJAL PAULISTA,46.634.606/0001-80,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE PIEDADE,PIEDADE,46.634.457/0001-59,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE RIBEIRÃO PRETO,RIBEIRÃO PRETO,56.024.581/0001-56,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,200000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE SALTO DE PIRAPORA,SALTO DE PIRAPORA,46.634.093/0001-07,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE SÃO ROQUE,SÃO ROQUE,70.946.009/0001-75,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE TIETÊ,TIETÊ,46.634.598/0001-71,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE VALINHOS,VALINHOS,45.787.678/0001-02,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2020,DRA. DAMARIS MOURA,ASSOCIAÇÃO DOS FORNECEDORES DE CANA DE PIRACICABA,PIRACICABA,54.384.631/0001-80,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2020,DRA. DAMARIS MOURA,FUNDAÇÃO FACULDADE REGIONAL DE MEDICINA SJ RIO PRETO,SÃO JOSÉ DO RIO PRETO,60.003.761/0001-29,SAÚDE,CUSTEIO,200000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE ANDRADINA,ANDRADINA,44.428.506/0001-71,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE BANANAL,BANANAL,45.196.698/0001-09,SAÚDE,AQUISIÇÃO DE EQUIPAMENTOS,100000
